date,policy,base_model,base_portfolio_size,active_model,active_portfolio_size,bist100_below_ma200,exposure,holdings,gross_return,transaction_cost,net_return,equity,period
2019-12-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.0033233966662312374,0.002,-0.005323396666231238,1.1581321234682074,train
2020-01-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.06241342298525994,0.002,-0.06441342298525994,1.0835328691264323,train
2020-02-29,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.16591453212327764,0.002,-0.16791453212327764,0.9015919543668748,train
2020-03-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.13418848016510188,0.002,0.06609424008255094,0.9611819894552952,train
2020-04-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.0269108510176728,0.002,0.0124554255088364,0.9731539201253909,train
2020-05-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.1211390709869808,0.002,0.1191390709869808,1.0890945740964686,train
2020-06-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.018091125264765494,0.002,-0.020091125264765496,1.06721343858312,train
2020-07-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.022588406845723673,0.002,-0.024588406845723672,1.0409723603640144,train
2020-08-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.07897501383490431,0.002,0.038487506917452154,1.081036791284401,train
2020-09-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.0028866385366386306,0.002,-0.004886638536638631,1.0757541552405865,train
2020-10-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.14704487904970392,0.002,0.14504487904970392,1.2317867865746737,train
2020-11-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.1675528065557666,0.002,0.1655528065557666,1.4357125461704199,train
2020-12-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.0011764879774389448,0.002,-0.0008235120225610552,1.4345302196277068,train
2021-01-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.023309071025338544,0.002,0.021309071025338543,1.465098725965748,train
2021-02-28,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.01934133226132072,0.002,-0.02134133226132072,1.4338315672592752,train
2021-03-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.022921835490672293,0.002,0.020921835490672294,1.4638299554308067,train
2021-04-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.03297186351040625,0.002,0.030971863510406247,1.5091674970128537,train
2021-05-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.04536342561934816,0.002,-0.047363425619348164,1.4376881545209477,train
2021-06-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.02439581089524575,0.002,0.011197905447622874,1.4537872505384406,train
2021-07-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.10451594820636478,0.002,0.05125797410318239,1.5283054397780769,train
2021-08-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.015300125627346483,0.002,-0.017300125627346483,1.501865563672959,train
2021-09-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.07922971129071896,0.002,0.03861485564535948,1.5598598856129267,train
2021-10-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.24495431424228165,0.002,0.24295431424228164,1.938834574436059,train
2021-11-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.00869616941878828,0.002,-0.01069616941878828,1.9180964713528867,train
2021-12-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.08002619242635799,0.002,0.07802619242635798,2.067758235718985,train
2022-01-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.051695350161507135,0.002,-0.05369535016150714,1.956729233202714,validation
2022-02-28,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.14002311566740794,0.002,0.13802311566740794,2.2268030984868505,validation
2022-03-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.11153262391186783,0.002,0.10953262391186783,2.470710684799193,validation
2022-04-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.05063515290902635,0.002,0.04863515290902635,2.5908740767483667,validation
2022-05-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.0662124385438789,0.002,-0.0682124385438789,2.4141442380132396,validation
2022-06-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.05090055148547976,0.002,0.04890055148547976,2.53219722261758,validation
2022-07-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.26118275298116883,0.002,0.25918275298116883,3.188499069866874,validation
2022-08-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.027860616039448793,0.002,-0.02986061603944879,3.0932885233994396,validation
2022-09-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.24283596319617443,0.002,0.24083596319617442,3.838263644376016,validation
2022-10-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.22503759106073148,0.002,0.22303759106073148,4.694340721473626,validation
2022-11-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.1691048460038469,0.002,0.1671048460038469,5.478787804825064,validation
2022-12-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.038174975189429514,0.002,-0.040174975189429515,5.258677640698068,validation
2023-01-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.05380063739739157,0.002,0.05180063739739157,5.53108049435364,validation
2023-02-28,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.040133935547602084,0.002,-0.042133935547602086,5.298034305295945,validation
2023-03-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.02719701205008982,0.002,-0.029197012050089823,5.14334753384243,validation
2023-04-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.03529535395170996,0.002,0.03329535395170996,5.314597110478369,validation
2023-05-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.23758861844686363,0.002,0.23558861844686363,6.566655701337661,validation
2023-06-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.24672464032281077,0.002,0.24472464032281077,8.173678155971254,validation
2023-07-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.08598555142778931,0.002,0.08398555142778931,8.860149023093777,validation
2023-08-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.02960411146393065,0.002,0.02760411146393065,9.104725564314295,validation
2023-09-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.10263178984780856,0.002,-0.10463178984780856,8.152081832446992,validation
2023-10-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.09968962509146784,0.002,0.09768962509146784,8.948455650373704,validation
2023-11-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.011314493233150124,0.002,-0.013314493233150124,8.829311498169659,validation
2023-12-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.13615433137342975,0.002,0.13415433137342975,10.013801878694345,validation
2024-01-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.05289624338244302,0.002,0.050896243382443015,10.523466776295937,out_of_sample
2024-02-29,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.003883725166914498,0.002,0.001883725166914498,10.543290095505634,out_of_sample
2024-03-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.1397336261984206,0.002,0.1377336261984206,11.995455672421517,out_of_sample
2024-04-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.054665691927246865,0.002,0.05266569192724686,12.627204645392213,out_of_sample
2024-05-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.02789834345140204,0.002,0.025898343451402038,12.95422832812972,out_of_sample
2024-06-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.0050466519689977285,0.002,-0.0070466519689977285,12.862944389574459,out_of_sample
2024-07-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.0669295406809716,0.002,-0.0689295406809716,11.976307540996212,out_of_sample
2024-08-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.006379544520611435,0.002,-0.008379544520611435,11.8759515387639,out_of_sample
2024-09-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.08027514991052603,0.002,-0.08227514991052604,10.898855845581958,out_of_sample
2024-10-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.04798927028472515,0.002,0.022994635142362572,11.149471059220321,out_of_sample
2024-11-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,-0.0017235691572758615,0.002,-0.0018617845786379308,11.128713145942294,out_of_sample
2024-12-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.051180702776047214,0.002,0.024590351388023606,11.402372112697533,out_of_sample
2025-01-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.02907914330234316,0.002,-0.03107914330234316,11.047996155820364,out_of_sample
2025-02-28,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.027517940823062203,0.002,0.012758970411531102,11.188957211879186,out_of_sample
2025-03-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,-0.08708812806674697,0.002,-0.044544064033373486,10.690555585366564,out_of_sample
2025-04-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,-0.012226626828205956,0.002,-0.007113313414102978,10.614510312916963,out_of_sample
2025-05-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,True,0.5,10,0.08908738075159466,0.002,0.04354369037579733,11.076705263473325,out_of_sample
2025-06-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.061455417223495644,0.002,0.05945541722349564,11.73527539637482,out_of_sample
2025-07-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.048648135342220136,0.002,0.046648135342220134,12.28270411134314,out_of_sample
2025-08-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.02997529259965235,0.002,-0.03197529259965235,11.88996105346799,out_of_sample
2025-09-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.011443615799149631,0.002,-0.013443615799149631,11.730116985198315,out_of_sample
2025-10-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.04300847868153771,0.002,-0.04500847868153771,11.202162264938073,out_of_sample
2025-11-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.04582674071718427,0.002,0.043826740717184266,11.693116525995338,out_of_sample
2025-12-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.22286933986234017,0.002,0.22086933986234017,14.275767454025349,out_of_sample
2026-01-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.02298194516692966,0.002,-0.024981945166929663,13.919131014273049,out_of_sample
2026-02-28,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.08661820559845422,0.002,-0.08861820559845422,12.68564260029838,out_of_sample
2026-03-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.10073301365674632,0.002,0.09873301365674632,13.938134324398243,out_of_sample
2026-04-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.041629822172123035,0.002,-0.04362982217212304,13.330016002413583,out_of_sample
2026-05-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.01841434728037298,0.002,0.016414347280372978,13.548819514330129,out_of_sample
2026-06-30,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.05286541239967894,0.002,-0.054865412399678945,12.805457944147589,out_of_sample
2026-07-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,0.022566305654450135,0.002,0.020566305654450133,13.068818906272133,out_of_sample
2026-08-31,reduced_exposure_mode,low_volatility,10,low_volatility,10,False,1.0,10,-0.011046177785011668,0.002,-0.013046177785011668,12.898320771380785,out_of_sample
2018-10-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.051068370791338996,0.002,0.049068370791338994,1.049068370791339,train
2018-11-30,baseline,low_volatility,15,low_volatility,15,True,1.0,15,-0.03616688070763212,0.002,-0.03816688070763212,1.009028703429196,train
2018-12-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.1552871618379509,0.002,0.1532871618379509,1.163699849590885,train
2019-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.004509479865956053,0.002,0.0025094798659560527,1.1666201309334494,train
2019-02-28,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.11323666405686987,0.002,-0.11523666405686987,1.03218271882309,train
2019-03-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.03151310534192902,0.002,0.029513105341929018,1.0626456361358347,train
2019-04-30,baseline,low_volatility,15,low_volatility,15,True,1.0,15,-0.022271917016780055,0.002,-0.024271917016780054,1.0368531894373023,train
2019-05-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.09745318466428511,0.002,0.09545318466428511,1.1358241283984143,train
2019-06-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.050102220727323794,0.002,0.04810222072732379,1.190459791330055,train
2019-07-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.05195953546096664,0.002,-0.05395953546096664,1.1262231340049258,train
2019-08-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.07301343957023693,0.002,0.07101343957023692,1.2062001124741875,train
2019-09-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.03698948252277215,0.002,-0.03898948252277215,1.1591709942699093,train
2019-10-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.08787258493341508,0.002,0.08587258493341508,1.258712003927703,train
2019-11-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.07168724109082017,0.002,0.06968724109082017,1.3464281708093224,train
2019-12-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.004897523023596073,0.002,0.002897523023596073,1.3503294774338608,train
2020-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.09107183274215287,0.002,-0.09307183274215287,1.2246518381633378,train
2020-02-29,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.16629054155932874,0.002,-0.16829054155932874,1.0185545170972021,train
2020-03-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.15998194732661503,0.002,0.15798194732661502,1.1794677431665381,train
2020-04-30,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.028816201743868165,0.002,0.026816201743868166,1.211096588117677,train
2020-05-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.11426889850487452,0.002,0.11226889850487452,1.3470650680486602,train
2020-06-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.03911238181745736,0.002,-0.04111238181745736,1.2916840146380846,train
2020-07-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.03224201252453728,0.002,-0.034242012524537284,1.2474541544311026,train
2020-08-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.07600325141993253,0.002,0.07400325141993253,1.3397698178563069,train
2020-09-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.02462423071392593,0.002,-0.02662423071392593,1.3040994771221461,train
2020-10-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.16127211469899733,0.002,0.15927211469899732,1.511806158621247,train
2020-11-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.15747263201765727,0.002,0.15547263201765726,1.7468506412025964,train
2020-12-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.022600061846055928,0.002,-0.024600061846055926,1.70387800739319,train
2021-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.025369738166727406,0.002,0.023369738166727404,1.7436971902940144,train
2021-02-28,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.028393310244812234,0.002,-0.030393310244812233,1.6907004606164011,train
2021-03-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.007523696590955694,0.002,0.005523696590955694,1.7000393769870352,train
2021-04-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.03874533420747931,0.002,0.03674533420747931,1.7625078920602988,train
2021-05-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.029750880199522035,0.002,-0.03175088019952203,1.7065467151287803,train
2021-06-30,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.04338162429038927,0.002,0.04138162429038927,1.7771663901282375,train
2021-07-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.0916566242232688,0.002,0.0896566242232688,1.9365011293501881,train
2021-08-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.014366779062644053,0.002,-0.016366779062644055,1.904806843211553,train
2021-09-30,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.08209773641231016,0.002,0.08009773641231016,2.0573775596554764,train
2021-10-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.21799743879104944,0.002,0.21599743879104943,2.501765843167239,train
2021-11-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.019177654806785297,0.002,0.0171776548067853,2.544740313228572,train
2021-12-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.10424347848677563,0.002,0.10224347848677563,2.804923414698588,train
2022-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.018498957699161035,0.002,-0.020498957699161033,2.747425408271295,validation
2022-02-28,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.14442498813015708,0.002,0.14242498813015708,3.1387274394328264,validation
2022-03-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.12427202125282469,0.002,0.12227202125282469,3.522505987613981,validation
2022-04-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.04190235897700467,0.002,0.03990235897700467,3.6630622860304025,validation
2022-05-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.06395836787177529,0.002,-0.0659583678717753,3.421452676231183,validation
2022-06-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.036050478520798,0.002,0.034050478520798,3.5379547770931197,validation
2022-07-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.29967410337957284,0.002,0.29767410337957284,4.591112293161791,validation
2022-08-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.02119675516547131,0.002,-0.02319675516547131,4.484613385360132,validation
2022-09-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.21602579970025323,0.002,0.21402579970025323,5.444436351508294,validation
2022-10-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.2474593415274335,0.002,0.2454593415274335,6.780824113337543,validation
2022-11-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.1267698670460057,0.002,0.1247698670460057,7.626866636421018,validation
2022-12-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.06847284128528389,0.002,-0.07047284128528389,7.089379674448493,validation
2023-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.05200893380350872,0.002,0.050008933803508716,7.443911993295928,validation
2023-02-28,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.01147147718513899,0.002,-0.01347147718513899,7.34363150271006,validation
2023-03-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.04160310983076042,0.002,-0.04360310983076042,7.023426331740761,validation
2023-04-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.03096230629327048,0.002,0.028962306293270478,7.226840956388858,validation
2023-05-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.2064774482481008,0.002,0.2044774482481008,8.704566954046117,validation
2023-06-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.25137154255404087,0.002,0.24937154255404087,10.875238242641526,validation
2023-07-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.06761656173925053,0.002,0.06561656173925053,11.588833984218873,validation
2023-08-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.044481651311694376,0.002,0.042481651311694374,12.081146788645572,validation
2023-09-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.10063767485205428,0.002,-0.10263767485205429,10.841165972712627,validation
2023-10-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.09181364844989483,0.002,0.08981364844989483,11.8148506421728,validation
2023-11-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.03748941074107622,0.002,-0.039489410741076224,11.34828915231957,validation
2023-12-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.1373398258994437,0.002,0.1353398258994437,12.884164630451044,validation
2024-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.07444100086398292,0.002,0.07244100086398292,13.817506411577247,out_of_sample
2024-02-29,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.02749867938754412,0.002,0.025498679387544118,14.169834577501389,out_of_sample
2024-03-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.14043698665844984,0.002,0.13843698665844983,16.13146377785939,out_of_sample
2024-04-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.07278121028484599,0.002,0.07078121028484599,17.273268307722432,out_of_sample
2024-05-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.02926051181761939,0.002,0.02726051181761939,17.744146442554012,out_of_sample
2024-06-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.008675845925351163,0.002,-0.010675845925351164,17.554712669056435,out_of_sample
2024-07-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.06793703598337647,0.002,-0.06993703598337647,16.3269880974428,out_of_sample
2024-08-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.012300473929083866,0.002,0.010300473929083866,16.495163812680975,out_of_sample
2024-09-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.0904494458031088,0.002,-0.0924494458031088,14.970195059767123,out_of_sample
2024-10-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.07040988086470792,0.002,0.06840988086470792,15.994304320327233,out_of_sample
2024-11-30,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.0020770137244803255,0.002,7.701372448032547e-05,15.995536101273412,out_of_sample
2024-12-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.024472677563470307,0.002,0.02247267756347031,16.35499862653218,out_of_sample
2025-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.03921216278085074,0.002,-0.04121216278085074,15.680973760854945,out_of_sample
2025-02-28,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.030846445383659125,0.002,0.028846445383659124,16.13331411401004,out_of_sample
2025-03-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,-0.058849585544761024,0.002,-0.060849585544761026,15.151608636709087,out_of_sample
2025-04-30,baseline,low_volatility,15,low_volatility,15,True,1.0,15,-0.0001912368462772429,0.002,-0.0021912368462772428,15.118407873583958,out_of_sample
2025-05-31,baseline,low_volatility,15,low_volatility,15,True,1.0,15,0.13808833620223518,0.002,0.13608833620223518,17.17584684712677,out_of_sample
2025-06-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.05137077851232149,0.002,0.04937077851232149,18.02383177757782,out_of_sample
2025-07-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.051356059509521705,0.002,0.0493560595095217,18.913417091381557,out_of_sample
2025-08-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.011570678443196147,0.002,-0.013570678443196147,18.656749189772366,out_of_sample
2025-09-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.027912502944465376,0.002,-0.029912502944465374,18.09867912469915,out_of_sample
2025-10-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.023900095589710076,0.002,-0.025900095589710077,17.62992160532195,out_of_sample
2025-11-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.02937833760196775,0.002,0.02737833760196775,18.11259955092868,out_of_sample
2025-12-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.22031432084035008,0.002,0.21831432084035007,22.06683942054291,out_of_sample
2026-01-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.004189740837281238,0.002,-0.006189740837281238,21.930251403431846,out_of_sample
2026-02-28,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.05772477345150418,0.002,-0.05972477345150418,20.620472106627346,out_of_sample
2026-03-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.0895032338185359,0.002,0.08750323381853589,22.42483009882216,out_of_sample
2026-04-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.055463709550962345,0.002,-0.05746370955096235,21.136216175293765,out_of_sample
2026-05-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.00980873918379482,0.002,0.00780873918379482,21.30126337473894,out_of_sample
2026-06-30,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.042940552876619575,0.002,-0.04494055287661958,20.343972821707684,out_of_sample
2026-07-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,0.030064524761204456,0.002,0.028064524761204454,20.914916750703767,out_of_sample
2026-08-31,baseline,low_volatility,15,low_volatility,15,False,1.0,15,-0.011726667047076034,0.002,-0.013726667047076034,20.627824652149542,out_of_sample
2018-10-31,cash_mode,low_volatility,15,cash,0,True,1.0,0,0.0,0.0,0.0,1.0,train
2018-11-30,cash_mode,low_volatility,15,cash,0,True,1.0,0,0.0,0.0,0.0,1.0,train
2018-12-31,cash_mode,low_volatility,15,cash,0,True,1.0,0,0.0,0.0,0.0,1.0,train
2019-01-31,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,0.004509479865956053,0.002,0.0025094798659560527,1.002509479865956,train
2019-02-28,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,-0.11323666405686987,0.002,-0.11523666405686987,0.8869836317208155,train
2019-03-31,cash_mode,low_volatility,15,cash,0,True,1.0,0,0.0,0.0,0.0,0.8869836317208155,train
2019-04-30,cash_mode,low_volatility,15,cash,0,True,1.0,0,0.0,0.0,0.0,0.8869836317208155,train
2019-05-31,cash_mode,low_volatility,15,cash,0,True,1.0,0,0.0,0.0,0.0,0.8869836317208155,train
2019-06-30,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,0.050102220727323794,0.002,0.04810222072732379,0.9296495141553734,train
2019-07-31,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,-0.05195953546096664,0.002,-0.05395953546096664,0.8794860582300361,train
2019-08-31,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,0.07301343957023693,0.002,0.07101343957023692,0.9419413882790206,train
2019-09-30,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,-0.03698948252277215,0.002,-0.03898948252277215,0.9052155809832401,train
2019-10-31,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,0.08787258493341508,0.002,0.08587258493341508,0.9829487828442739,train
2019-11-30,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,0.07168724109082017,0.002,0.06968724109082017,1.0514477716542712,train
2019-12-31,cash_mode,low_volatility,15,low_volatility,15,False,1.0,15,0.004897523023596073,0.002,0.002897523023596073,1.0544943657807482,train
